,title,link,link_alternative,link_icon,summary,ondemand,generationdate,beginposition,endposition,ingestiondate,orbitnumber,relativeorbitnumber,illuminationazimuthangle,illuminationzenithangle,vegetationpercentage,notvegetatedpercentage,waterpercentage,unclassifiedpercentage,mediumprobacloudspercentage,highprobacloudspercentage,snowicepercentage,cloudcoverpercentage,level1cpdiidentifier,gmlfootprint,footprint,format,processingbaseline,platformname,filename,instrumentname,instrumentshortname,size,s2datatakeid,producttype,platformidentifier,orbitdirection,platformserialidentifier,processinglevel,datastripidentifier,granuleidentifier,identifier,uuid
3c2f6949-8c1a-44c0-b7f1-8bbed7aac29a,S2B_MSIL2A_20220824T083559_N0400_R064_T38VLM_20220824T100829,https://scihub.copernicus.eu/dhus/odata/v1/Products('3c2f6949-8c1a-44c0-b7f1-8bbed7aac29a')/$value,https://scihub.copernicus.eu/dhus/odata/v1/Products('3c2f6949-8c1a-44c0-b7f1-8bbed7aac29a')/,https://scihub.copernicus.eu/dhus/odata/v1/Products('3c2f6949-8c1a-44c0-b7f1-8bbed7aac29a')/Products('Quicklook')/$value,"Date: 2022-08-24T08:35:59.024Z, Instrument: MSI, Satellite: Sentinel-2, Size: 1.04 GB",false,2022-08-24 10:08:29,2022-08-24 08:35:59.024,2022-08-24 08:35:59.024,2022-08-24 18:05:21.516,28547,64,170.449702550027,49.1746290153142,79.942256,0.362242,0.240019,0.023776,3.013577,2.973836,0.0,19.223148,S2B_OPER_MSI_L1C_TL_2BPS_20220824T092204_A028547_T38VLM_N04.00,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>60.386985996095795,41.37063835898939 60.42638503415989,43.36162448520634 59.44084333738687,43.409527326747416 59.402967480991144,41.4765375427145 60.386985996095795,41.37063835898939</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((41.4765375427145 59.402967480991144, 43.409527326747416 59.44084333738687, 43.36162448520634 60.42638503415989, 41.37063835898939 60.386985996095795, 41.4765375427145 59.402967480991144)))",SAFE,04.00,Sentinel-2,S2B_MSIL2A_20220824T083559_N0400_R064_T38VLM_20220824T100829.SAFE,Multi-Spectral Instrument,MSI,1.04 GB,GS2B_20220824T083559_028547_N04.00,S2MSI2A,2017-013A,DESCENDING,Sentinel-2B,Level-2A,S2B_OPER_MSI_L2A_DS_2BPS_20220824T100829_S20220824T083607_N04.00,S2B_OPER_MSI_L2A_TL_2BPS_20220824T100829_A028547_T38VLM_N04.00,S2B_MSIL2A_20220824T083559_N0400_R064_T38VLM_20220824T100829,3c2f6949-8c1a-44c0-b7f1-8bbed7aac29a
b16a2732-e781-4ab0-b295-be00211d5d87,S2B_MSIL2A_20220824T083559_N0400_R064_T38VMQ_20220824T100829,https://scihub.copernicus.eu/dhus/odata/v1/Products('b16a2732-e781-4ab0-b295-be00211d5d87')/$value,https://scihub.copernicus.eu/dhus/odata/v1/Products('b16a2732-e781-4ab0-b295-be00211d5d87')/,https://scihub.copernicus.eu/dhus/odata/v1/Products('b16a2732-e781-4ab0-b295-be00211d5d87')/Products('Quicklook')/$value,"Date: 2022-08-24T08:35:59.024Z, Instrument: MSI, Satellite: Sentinel-2, Size: 1.07 GB",false,2022-08-24 10:08:29,2022-08-24 08:35:59.024,2022-08-24 08:35:59.024,2022-08-24 18:03:57.037,28547,64,172.706224174546,51.7542295294546,84.761494,1.27832,1.225975,0.375364,3.382324,2.494179,0.0,10.746985,S2B_OPER_MSI_L1C_TL_2BPS_20220824T092204_A028547_T38VMQ_N04.00,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>63.11565818731508,43.016893407507126 63.12938723905255,45.19354255967147 62.14385495811772,45.1872238638903 62.13068971471457,43.08158830942857 63.11565818731508,43.016893407507126</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((43.08158830942857 62.13068971471457, 45.1872238638903 62.14385495811772, 45.19354255967147 63.12938723905255, 43.016893407507126 63.11565818731508, 43.08158830942857 62.13068971471457)))",SAFE,04.00,Sentinel-2,S2B_MSIL2A_20220824T083559_N0400_R064_T38VMQ_20220824T100829.SAFE,Multi-Spectral Instrument,MSI,1.07 GB,GS2B_20220824T083559_028547_N04.00,S2MSI2A,2017-013A,DESCENDING,Sentinel-2B,Level-2A,S2B_OPER_MSI_L2A_DS_2BPS_20220824T100829_S20220824T083607_N04.00,S2B_OPER_MSI_L2A_TL_2BPS_20220824T100829_A028547_T38VMQ_N04.00,S2B_MSIL2A_20220824T083559_N0400_R064_T38VMQ_20220824T100829,b16a2732-e781-4ab0-b295-be00211d5d87
ebe81f34-6b47-4b59-b0bc-5dac7faa573e,S2B_MSIL2A_20220824T083559_N0400_R064_T37VED_20220824T100829,https://scihub.copernicus.eu/dhus/odata/v1/Products('ebe81f34-6b47-4b59-b0bc-5dac7faa573e')/$value,https://scihub.copernicus.eu/dhus/odata/v1/Products('ebe81f34-6b47-4b59-b0bc-5dac7faa573e')/,https://scihub.copernicus.eu/dhus/odata/v1/Products('ebe81f34-6b47-4b59-b0bc-5dac7faa573e')/Products('Quicklook')/$value,"Date: 2022-08-24T08:35:59.024Z, Instrument: MSI, Satellite: Sentinel-2, Size: 1.07 GB",false,2022-08-24 10:08:29,2022-08-24 08:35:59.024,2022-08-24 08:35:59.024,2022-08-24 18:03:46.168,28547,64,166.965245414054,46.7884721569871,64.895314,30.132043,0.9121399999999998,0.21029099999999998,0.757204,0.236021,7.3e-05,2.802496,S2B_OPER_MSI_L1C_TL_2BPS_20220824T092204_A028547_T37VED_N04.00,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>57.74229815282701,38.99966405333985 57.72888323418421,40.84346534690257 56.74303077546777,40.79490603589657 56.7559504673474,38.9996729084891 57.74229815282701,38.99966405333985</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((40.79490603589657 56.74303077546777, 40.84346534690257 57.72888323418421, 38.99966405333985 57.74229815282701, 38.9996729084891 56.7559504673474, 40.79490603589657 56.74303077546777)))",SAFE,04.00,Sentinel-2,S2B_MSIL2A_20220824T083559_N0400_R064_T37VED_20220824T100829.SAFE,Multi-Spectral Instrument,MSI,1.07 GB,GS2B_20220824T083559_028547_N04.00,S2MSI2A,2017-013A,DESCENDING,Sentinel-2B,Level-2A,S2B_OPER_MSI_L2A_DS_2BPS_20220824T100829_S20220824T083607_N04.00,S2B_OPER_MSI_L2A_TL_2BPS_20220824T100829_A028547_T37VED_N04.00,S2B_MSIL2A_20220824T083559_N0400_R064_T37VED_20220824T100829,ebe81f34-6b47-4b59-b0bc-5dac7faa573e
6abcc9e1-92d2-4d20-b727-741f47bf2a59,S2B_MSIL2A_20220824T083559_N0400_R064_T37VCD_20220824T100829,https://scihub.copernicus.eu/dhus/odata/v1/Products('6abcc9e1-92d2-4d20-b727-741f47bf2a59')/$value,https://scihub.copernicus.eu/dhus/odata/v1/Products('6abcc9e1-92d2-4d20-b727-741f47bf2a59')/,https://scihub.copernicus.eu/dhus/odata/v1/Products('6abcc9e1-92d2-4d20-b727-741f47bf2a59')/Products('Quicklook')/$value,"Date: 2022-08-24T08:35:59.024Z, Instrument: MSI, Satellite: Sentinel-2, Size: 112.84 MB",false,2022-08-24 10:08:29,2022-08-24 08:35:59.024,2022-08-24 08:35:59.024,2022-08-24 18:03:32.456,28547,64,162.603993992222,47.2355879114806,77.146035,2.71603,2.926185,0.030514999999999997,0.250626,0.036419,0.0,17.158566,S2B_OPER_MSI_L1C_TL_2BPS_20220824T092204_A028547_T37VCD_N04.00,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>56.739598852582155,37.12431334562602 56.83524845026015,37.17367336682894 56.98001866534641,37.24856913887268 57.12469393384247,37.323894592500814 57.26931910432449,37.39935887398067 57.4138367585842,37.475321048493015 57.453965150291076,37.496487650797775 56.74722758147169,37.52509427120412 56.739598852582155,37.12431334562602</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((37.12431334562602 56.739598852582155, 37.52509427120412 56.74722758147169, 37.496487650797775 57.453965150291076, 37.475321048493015 57.4138367585842, 37.39935887398067 57.26931910432449, 37.323894592500814 57.12469393384247, 37.24856913887268 56.98001866534641, 37.17367336682894 56.83524845026015, 37.12431334562602 56.739598852582155)))",SAFE,04.00,Sentinel-2,S2B_MSIL2A_20220824T083559_N0400_R064_T37VCD_20220824T100829.SAFE,Multi-Spectral Instrument,MSI,112.84 MB,GS2B_20220824T083559_028547_N04.00,S2MSI2A,2017-013A,DESCENDING,Sentinel-2B,Level-2A,S2B_OPER_MSI_L2A_DS_2BPS_20220824T100829_S20220824T083607_N04.00,S2B_OPER_MSI_L2A_TL_2BPS_20220824T100829_A028547_T37VCD_N04.00,S2B_MSIL2A_20220824T083559_N0400_R064_T37VCD_20220824T100829,6abcc9e1-92d2-4d20-b727-741f47bf2a59
462fba1b-8999-4909-a663-c10dc1f29e1e,S2B_MSIL2A_20220824T083559_N0400_R064_T37UDB_20220824T100829,https://scihub.copernicus.eu/dhus/odata/v1/Products('462fba1b-8999-4909-a663-c10dc1f29e1e')/$value,https://scihub.copernicus.eu/dhus/odata/v1/Products('462fba1b-8999-4909-a663-c10dc1f29e1e')/,https://scihub.copernicus.eu/dhus/odata/v1/Products('462fba1b-8999-4909-a663-c10dc1f29e1e')/Products('Quicklook')/$value,"Date: 2022-08-24T08:35:59.024Z, Instrument: MSI, Satellite: Sentinel-2, Size: 1.12 GB",false,2022-08-24 10:08:29,2022-08-24 08:35:59.024,2022-08-24 08:35:59.024,2022-08-24 18:03:01.516,28547,64,164.53002881112,45.2512181530259,81.41462800000001,17.304079,0.898567,0.0002889999999999999,0.027581,0.001055,0.000474,0.381863,S2B_OPER_MSI_L1C_TL_2BPS_20220824T092204_A028547_T37UDB_N04.00,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>55.93532706141405,37.39856308565152 55.945635321533295,39.15627174927123 54.9590033589594,39.15241971101694 54.94906599057673,37.43801827301327 55.93532706141405,37.39856308565152</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((37.43801827301327 54.94906599057673, 39.15241971101694 54.9590033589594, 39.15627174927123 55.945635321533295, 37.39856308565152 55.93532706141405, 37.43801827301327 54.94906599057673)))",SAFE,04.00,Sentinel-2,S2B_MSIL2A_20220824T083559_N0400_R064_T37UDB_20220824T100829.SAFE,Multi-Spectral Instrument,MSI,1.12 GB,GS2B_20220824T083559_028547_N04.00,S2MSI2A,2017-013A,DESCENDING,Sentinel-2B,Level-2A,S2B_OPER_MSI_L2A_DS_2BPS_20220824T100829_S20220824T083607_N04.00,S2B_OPER_MSI_L2A_TL_2BPS_20220824T100829_A028547_T37UDB_N04.00,S2B_MSIL2A_20220824T083559_N0400_R064_T37UDB_20220824T100829,462fba1b-8999-4909-a663-c10dc1f29e1e
fbcc27b5-f893-4e28-930a-b2f3765a7d0c,S2B_MSIL2A_20220824T083559_N0400_R064_T37UFV_20220824T100829,https://scihub.copernicus.eu/dhus/odata/v1/Products('fbcc27b5-f893-4e28-930a-b2f3765a7d0c')/$value,https://scihub.copernicus.eu/dhus/odata/v1/Products('fbcc27b5-f893-4e28-930a-b2f3765a7d0c')/,https://scihub.copernicus.eu/dhus/odata/v1/Products('fbcc27b5-f893-4e28-930a-b2f3765a7d0c')/Products('Quicklook')/$value,"Date: 2022-08-24T08:35:59.024Z, Instrument: MSI, Satellite: Sentinel-2, Size: 26.48 MB",false,2022-08-24 10:08:29,2022-08-24 08:35:59.024,2022-08-24 08:35:59.024,2022-08-24 18:02:47.572,28547,64,168.481624645409,43.0575677115886,81.350261,0.042011,0.0,1.307006,4.453158,4.549627,0.0,9.002785,S2B_OPER_MSI_L1C_TL_2BPS_20220824T092204_A028547_T37UFV_N04.00,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>54.13707906238583,40.596397788602964 54.026901308857816,40.53256818230257 54.01608891778195,40.52632324789279 54.138373318280884,40.53070125636573 54.13707906238583,40.596397788602964</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((40.52632324789279 54.01608891778195, 40.53256818230257 54.026901308857816, 40.596397788602964 54.13707906238583, 40.53070125636573 54.138373318280884, 40.52632324789279 54.01608891778195)))",SAFE,04.00,Sentinel-2,S2B_MSIL2A_20220824T083559_N0400_R064_T37UFV_20220824T100829.SAFE,Multi-Spectral Instrument,MSI,26.48 MB,GS2B_20220824T083559_028547_N04.00,S2MSI2A,2017-013A,DESCENDING,Sentinel-2B,Level-2A,S2B_OPER_MSI_L2A_DS_2BPS_20220824T100829_S20220824T083607_N04.00,S2B_OPER_MSI_L2A_TL_2BPS_20220824T100829_A028547_T37UFV_N04.00,S2B_MSIL2A_20220824T083559_N0400_R064_T37UFV_20220824T100829,fbcc27b5-f893-4e28-930a-b2f3765a7d0c
cf3d3999-039a-43f5-b627-ce5538152f66,S2B_MSIL2A_20220824T083559_N0400_R064_T38VLL_20220824T100829,https://scihub.copernicus.eu/dhus/odata/v1/Products('cf3d3999-039a-43f5-b627-ce5538152f66')/$value,https://scihub.copernicus.eu/dhus/odata/v1/Products('cf3d3999-039a-43f5-b627-ce5538152f66')/,https://scihub.copernicus.eu/dhus/odata/v1/Products('cf3d3999-039a-43f5-b627-ce5538152f66')/Products('Quicklook')/$value,"Date: 2022-08-24T08:35:59.024Z, Instrument: MSI, Satellite: Sentinel-2, Size: 1.05 GB",false,2022-08-24 10:08:29,2022-08-24 08:35:59.024,2022-08-24 08:35:59.024,2022-08-24 18:01:28.733,28547,64,170.483848309262,48.2791465415907,98.713511,0.474175,0.406573,0.010468,0.013175,0.00068,0.0,0.393484,S2B_OPER_MSI_L1C_TL_2BPS_20220824T092204_A028547_T38VLL_N04.00,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>59.49062559995909,41.46739795945676 59.528633523550624,43.40539343865446 58.54293524731557,43.45040137222346 58.50637201273352,41.56691330829465 59.49062559995909,41.46739795945676</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((41.56691330829465 58.50637201273352, 43.45040137222346 58.54293524731557, 43.40539343865446 59.528633523550624, 41.46739795945676 59.49062559995909, 41.56691330829465 58.50637201273352)))",SAFE,04.00,Sentinel-2,S2B_MSIL2A_20220824T083559_N0400_R064_T38VLL_20220824T100829.SAFE,Multi-Spectral Instrument,MSI,1.05 GB,GS2B_20220824T083559_028547_N04.00,S2MSI2A,2017-013A,DESCENDING,Sentinel-2B,Level-2A,S2B_OPER_MSI_L2A_DS_2BPS_20220824T100829_S20220824T083607_N04.00,S2B_OPER_MSI_L2A_TL_2BPS_20220824T100829_A028547_T38VLL_N04.00,S2B_MSIL2A_20220824T083559_N0400_R064_T38VLL_20220824T100829,cf3d3999-039a-43f5-b627-ce5538152f66
46943b62-3316-431f-9dfe-ad469bc432f9,S2B_MSIL2A_20220824T083559_N0400_R064_T37VFC_20220824T100829,https://scihub.copernicus.eu/dhus/odata/v1/Products('46943b62-3316-431f-9dfe-ad469bc432f9')/$value,https://scihub.copernicus.eu/dhus/odata/v1/Products('46943b62-3316-431f-9dfe-ad469bc432f9')/,https://scihub.copernicus.eu/dhus/odata/v1/Products('46943b62-3316-431f-9dfe-ad469bc432f9')/Products('Quicklook')/$value,"Date: 2022-08-24T08:35:59.024Z, Instrument: MSI, Satellite: Sentinel-2, Size: 858.89 MB",false,2022-08-24 10:08:29,2022-08-24 08:35:59.024,2022-08-24 08:35:59.024,2022-08-24 18:01:09.170,28547,64,168.99500987828,45.701066339765,83.498812,9.0988,0.264417,0.152889,1.921024,2.182248,0.0,4.11901,S2B_OPER_MSI_L1C_TL_2BPS_20220824T092204_A028547_T37VFC_N04.00,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>56.8003781785953,42.245317796408685 56.73782884063832,42.203971925560005 56.595741701333125,42.1108253956892 56.453582929094274,42.01853763589889 56.3114427144048,41.92661052267776 56.16916376975691,41.83551676083884 56.02678714883537,41.744739109752544 55.88426338455064,41.65447436642246 55.82642724060221,41.61789668511144 55.84695640311729,40.59716193895971 56.833055285023114,40.638906428446155 56.8003781785953,42.245317796408685</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((41.61789668511144 55.82642724060221, 41.65447436642246 55.88426338455064, 41.744739109752544 56.02678714883537, 41.83551676083884 56.16916376975691, 41.92661052267776 56.3114427144048, 42.01853763589889 56.453582929094274, 42.1108253956892 56.595741701333125, 42.203971925560005 56.73782884063832, 42.245317796408685 56.8003781785953, 40.638906428446155 56.833055285023114, 40.59716193895971 55.84695640311729, 41.61789668511144 55.82642724060221)))",SAFE,04.00,Sentinel-2,S2B_MSIL2A_20220824T083559_N0400_R064_T37VFC_20220824T100829.SAFE,Multi-Spectral Instrument,MSI,858.89 MB,GS2B_20220824T083559_028547_N04.00,S2MSI2A,2017-013A,DESCENDING,Sentinel-2B,Level-2A,S2B_OPER_MSI_L2A_DS_2BPS_20220824T100829_S20220824T083607_N04.00,S2B_OPER_MSI_L2A_TL_2BPS_20220824T100829_A028547_T37VFC_N04.00,S2B_MSIL2A_20220824T083559_N0400_R064_T37VFC_20220824T100829,46943b62-3316-431f-9dfe-ad469bc432f9
4afe2a41-735b-4ba6-9194-7d24e21f9ae4,S2B_MSIL2A_20220824T083559_N0400_R064_T37UFA_20220824T100829,https://scihub.copernicus.eu/dhus/odata/v1/Products('4afe2a41-735b-4ba6-9194-7d24e21f9ae4')/$value,https://scihub.copernicus.eu/dhus/odata/v1/Products('4afe2a41-735b-4ba6-9194-7d24e21f9ae4')/,https://scihub.copernicus.eu/dhus/odata/v1/Products('4afe2a41-735b-4ba6-9194-7d24e21f9ae4')/Products('Quicklook')/$value,"Date: 2022-08-24T08:35:59.024Z, Instrument: MSI, Satellite: Sentinel-2, Size: 210.05 MB",false,2022-08-24 10:08:29,2022-08-24 08:35:59.024,2022-08-24 08:35:59.024,2022-08-24 17:57:50.358,28547,64,168.656896516509,43.9389026836225,84.525234,8.435078,0.402246,0.265202,0.262287,0.218842,0.0,6.283033,S2B_OPER_MSI_L1C_TL_2BPS_20220824T092204_A028547_T37UFA_N04.00,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>55.02581999550078,41.122455860224235 54.88521350438463,41.0377089833812 54.74232436101589,40.95231316895179 54.599400350047055,40.86756887239522 54.456437928749786,40.78329068611739 54.31339494805363,40.699298960255966 54.17022219073871,40.61559869592397 54.05013893470879,40.54603050533901 54.05050420177761,40.52746912948563 55.0369285878196,40.56477271228118 55.02581999550078,41.122455860224235</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((40.54603050533901 54.05013893470879, 40.61559869592397 54.17022219073871, 40.699298960255966 54.31339494805363, 40.78329068611739 54.456437928749786, 40.86756887239522 54.599400350047055, 40.95231316895179 54.74232436101589, 41.0377089833812 54.88521350438463, 41.122455860224235 55.02581999550078, 40.56477271228118 55.0369285878196, 40.52746912948563 54.05050420177761, 40.54603050533901 54.05013893470879)))",SAFE,04.00,Sentinel-2,S2B_MSIL2A_20220824T083559_N0400_R064_T37UFA_20220824T100829.SAFE,Multi-Spectral Instrument,MSI,210.05 MB,GS2B_20220824T083559_028547_N04.00,S2MSI2A,2017-013A,DESCENDING,Sentinel-2B,Level-2A,S2B_OPER_MSI_L2A_DS_2BPS_20220824T100829_S20220824T083607_N04.00,S2B_OPER_MSI_L2A_TL_2BPS_20220824T100829_A028547_T37UFA_N04.00,S2B_MSIL2A_20220824T083559_N0400_R064_T37UFA_20220824T100829,4afe2a41-735b-4ba6-9194-7d24e21f9ae4
3ad67c88-e651-4bce-8eb1-9cf9114aaaf3,S2B_MSIL2A_20220824T083559_N0400_R064_T37VEF_20220824T100829,https://scihub.copernicus.eu/dhus/odata/v1/Products('3ad67c88-e651-4bce-8eb1-9cf9114aaaf3')/$value,https://scihub.copernicus.eu/dhus/odata/v1/Products('3ad67c88-e651-4bce-8eb1-9cf9114aaaf3')/,https://scihub.copernicus.eu/dhus/odata/v1/Products('3ad67c88-e651-4bce-8eb1-9cf9114aaaf3')/Products('Quicklook')/$value,"Date: 2022-08-24T08:35:59.024Z, Instrument: MSI, Satellite: Sentinel-2, Size: 1.07 GB",false,2022-08-24 10:08:29,2022-08-24 08:35:59.024,2022-08-24 08:35:59.024,2022-08-24 17:56:56.651,28547,64,167.23367993166,48.5476595876057,87.422085,3.25757,0.713169,0.021055,1.218599,0.260852,0.0,8.320898,S2B_OPER_MSI_L1C_TL_2BPS_20220824T092204_A028547_T37VEF_N04.00,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>59.538349128457064,38.99964634910202 59.52395928805147,40.94054272164881 58.53843884615826,40.88578373873368 58.55228106680046,38.99965633587481 59.538349128457064,38.99964634910202</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((40.88578373873368 58.53843884615826, 40.94054272164881 59.52395928805147, 38.99964634910202 59.538349128457064, 38.99965633587481 58.55228106680046, 40.88578373873368 58.53843884615826)))",SAFE,04.00,Sentinel-2,S2B_MSIL2A_20220824T083559_N0400_R064_T37VEF_20220824T100829.SAFE,Multi-Spectral Instrument,MSI,1.07 GB,GS2B_20220824T083559_028547_N04.00,S2MSI2A,2017-013A,DESCENDING,Sentinel-2B,Level-2A,S2B_OPER_MSI_L2A_DS_2BPS_20220824T100829_S20220824T083607_N04.00,S2B_OPER_MSI_L2A_TL_2BPS_20220824T100829_A028547_T37VEF_N04.00,S2B_MSIL2A_20220824T083559_N0400_R064_T37VEF_20220824T100829,3ad67c88-e651-4bce-8eb1-9cf9114aaaf3
19df2560-509b-4403-ac77-e284aff7e015,S2B_MSIL2A_20220824T083559_N0400_R064_T38WNV_20220824T100829,https://scihub.copernicus.eu/dhus/odata/v1/Products('19df2560-509b-4403-ac77-e284aff7e015')/$value,https://scihub.copernicus.eu/dhus/odata/v1/Products('19df2560-509b-4403-ac77-e284aff7e015')/,https://scihub.copernicus.eu/dhus/odata/v1/Products('19df2560-509b-4403-ac77-e284aff7e015')/Products('Quicklook')/$value,"Date: 2022-08-24T08:35:59.024Z, Instrument: MSI, Satellite: Sentinel-2, Size: 967.87 MB",false,2022-08-24 10:08:29,2022-08-24 08:35:59.024,2022-08-24 08:35:59.024,2022-08-24 17:56:25.393,28547,64,175.270091939361,56.1316793855154,21.313596,0.977534,54.792172,0.177104,7.165427,9.358844,9.6e-05,16.53958,S2B_OPER_MSI_L1C_TL_2BPS_20220824T092204_A028547_T38WNV_N04.00,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>67.61552706039238,44.9995293841146 67.5950132432144,47.58158896294283 66.61103109983455,47.4787430395306 66.63058750191155,44.99954815651621 67.61552706039238,44.9995293841146</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((47.4787430395306 66.61103109983455, 47.58158896294283 67.5950132432144, 44.9995293841146 67.61552706039238, 44.99954815651621 66.63058750191155, 47.4787430395306 66.61103109983455)))",SAFE,04.00,Sentinel-2,S2B_MSIL2A_20220824T083559_N0400_R064_T38WNV_20220824T100829.SAFE,Multi-Spectral Instrument,MSI,967.87 MB,GS2B_20220824T083559_028547_N04.00,S2MSI2A,2017-013A,DESCENDING,Sentinel-2B,Level-2A,S2B_OPER_MSI_L2A_DS_2BPS_20220824T100829_S20220824T083607_N04.00,S2B_OPER_MSI_L2A_TL_2BPS_20220824T100829_A028547_T38WNV_N04.00,S2B_MSIL2A_20220824T083559_N0400_R064_T38WNV_20220824T100829,19df2560-509b-4403-ac77-e284aff7e015
